file_name,Distance
image_1020.jpg,42233.1
image_1021.jpg,522676.81
image_1022.jpg,207.16
image_1023.jpg,16737.9
image_1024.jpg,114227.04
image_1025.jpg,22988.05
image_1026.jpg,9233.15
image_1027.jpg,11890.08
image_1028.jpg,30347.19
image_1029.jpg,53057.89
image_1030.jpg,18156.59
image_1031.jpg,12995.7
image_1032.jpg,42037.38
image_1033.jpg,67412.19
image_1034.jpg,158899.82
image_1035.jpg,238895.09
image_1036.jpg,9131.23
image_1037.jpg,80769.66
image_1038.jpg,206061.06
image_1039.jpg,3673.41
image_1040.jpg,123173.19
image_1041.jpg,98617.77
image_1042.jpg,11146.16
image_1043.jpg,71207.18
image_1044.jpg,72.65
image_1045.jpg,3790.76
image_1046.jpg,17202.43
image_1047.jpg,29484.84
image_1048.jpg,70224.77
image_1049.jpg,5005.07
image_1050.jpg,18407.8
image_1051.jpg,77235.27
image_1052.jpg,14237.11
image_1053.jpg,1313.35
image_1054.jpg,76368.87
image_1055.jpg,390989.45
image_1056.jpg,604.4
image_1057.jpg,6315.82
image_1058.jpg,7051.09
image_1059.jpg,13098.25
image_1060.jpg,9572.61
image_1061.jpg,2570.62
image_1062.jpg,195595.5
image_1063.jpg,24169.42
image_1064.jpg,33454.37
image_1065.jpg,2511.73
image_1066.jpg,2133.43
image_1067.jpg,972.54
image_1068.jpg,62903.21
image_1069.jpg,70.87
image_1070.jpg,3135.01
image_1071.jpg,40989.35
image_1072.jpg,4687.18
image_1073.jpg,4054.19
image_1074.jpg,50749.53
image_1075.jpg,9911.4
image_1076.jpg,592515.03
image_1077.jpg,669558.56
image_1078.jpg,71.67
image_1079.jpg,134.85
image_1080.jpg,2390.31
image_1081.jpg,3248.33
image_1082.jpg,3623.68
image_1083.jpg,270595.66
image_1084.jpg,37736.17
image_1085.jpg,246187.69
image_1086.jpg,591316.34
image_1087.jpg,105307.58
image_1088.jpg,574.0
image_1089.jpg,3450.53
image_1090.jpg,600045.33
image_1091.jpg,44577.66
image_1092.jpg,29864.66
image_1093.jpg,1113944.26
image_1094.jpg,43575.16
image_1095.jpg,45586.72
image_1096.jpg,1128.6
image_1097.jpg,11498.09
image_1098.jpg,33927.74
image_1099.jpg,69.7
image_1100.jpg,178390.09
image_1101.jpg,1832.57
image_1102.jpg,237119.27
image_1103.jpg,44879.86
image_1104.jpg,137397.26
image_1105.jpg,31709.61
image_1106.jpg,161962.29
image_1107.jpg,32687.82
image_1108.jpg,48230.68
image_1109.jpg,41268.41
image_1110.jpg,41193.6
image_1111.jpg,523.21
image_1112.jpg,22655.83
image_1113.jpg,645.13
image_1114.jpg,3614.6
image_1115.jpg,215176.59
image_1116.jpg,245737.24
image_1117.jpg,42789.94
image_1118.jpg,3022.3
image_1119.jpg,189930.88
image_1120.jpg,105470.36
image_1121.jpg,15396.47
image_1122.jpg,73.51
image_1123.jpg,18250.87
image_1124.jpg,14049.04
image_1125.jpg,64535.67
image_1126.jpg,7059.07
image_1127.jpg,9658.51
image_1128.jpg,40152.93
image_1129.jpg,29426.69
image_1130.jpg,66789.27
image_1131.jpg,258.1
image_1132.jpg,103426.61
image_1133.jpg,7547.92
image_1134.jpg,1697.84
image_1135.jpg,63724.09
image_1136.jpg,100212.41
image_1137.jpg,1736.92
image_1138.jpg,1399.35
image_1139.jpg,339.17
image_1140.jpg,1203.01
image_1141.jpg,20744.68
image_1142.jpg,2799.07
image_1143.jpg,6159.78
image_1144.jpg,12723.59
image_1145.jpg,14391.38
image_1146.jpg,73.05
image_1147.jpg,6537.55
image_1148.jpg,11767.16
image_1149.jpg,1289.94
image_1150.jpg,286004.94
image_1151.jpg,241.96
image_1152.jpg,276878.86
image_1153.jpg,114.2
image_1154.jpg,5081.12
image_1155.jpg,1324.32
image_1156.jpg,12726.64
image_1157.jpg,51292.31
image_1158.jpg,232.26
image_1159.jpg,2842.81
image_1160.jpg,248.37
image_1161.jpg,4952.09
image_1162.jpg,72.81
image_1163.jpg,30907.79
image_1164.jpg,768.11
image_1165.jpg,73.04
image_1166.jpg,4114.97
image_1167.jpg,6065.32
image_1168.jpg,285784.19
image_1169.jpg,1176.55
image_1170.jpg,241.96
image_1171.jpg,276841.07
image_1172.jpg,115365.31
image_1173.jpg,5073.52
image_1174.jpg,173851.53
image_1175.jpg,257.78
image_1176.jpg,2799.39
image_1177.jpg,18165.68
image_1178.jpg,253216.02
image_1179.jpg,474.53
image_1180.jpg,519819.8
image_1181.jpg,72.8
image_1182.jpg,19826.78
image_1183.jpg,149.91
image_1184.jpg,7087.15
image_1185.jpg,72246.28
image_1186.jpg,83422.5
image_1187.jpg,133299.91
image_1188.jpg,506.31
image_1189.jpg,25193.72
image_1190.jpg,1691.6
image_1191.jpg,603970.5
image_1192.jpg,52725.91
image_1193.jpg,15961.37
image_1194.jpg,206140.29
image_1195.jpg,140237.33
image_1196.jpg,240798.98
image_1197.jpg,3273.0
image_1198.jpg,6817.11
image_1199.jpg,2708.56
image_1200.jpg,677.47
image_1201.jpg,641.87
image_1202.jpg,5132.48
image_1203.jpg,87.23
image_1204.jpg,27964.76
image_1205.jpg,14534.96
image_1206.jpg,14277.5
image_1207.jpg,1593.48
image_1208.jpg,40150.74
image_1209.jpg,18016.79
image_1210.jpg,1016.74
image_1211.jpg,1927.86
image_1212.jpg,67587.21
image_1213.jpg,1185.2
image_1214.jpg,19725.26
image_1215.jpg,74.53
image_1216.jpg,476.67
image_1217.jpg,24309.75
image_1218.jpg,12443.11
image_1219.jpg,6337.58
image_1220.jpg,14211.95
image_1221.jpg,20160.85
image_1222.jpg,3908.53
image_1223.jpg,1248.87
image_1224.jpg,25307.19
image_1225.jpg,38662.36
image_1226.jpg,2615.52
image_1227.jpg,17547.78
image_1228.jpg,11490.42
image_1229.jpg,9128.38
image_1230.jpg,96602.21
image_1231.jpg,7415.81
image_1232.jpg,27175.06
image_1233.jpg,13801.99
image_1234.jpg,1049.2
image_1235.jpg,1175.99
image_1236.jpg,2564.7
image_1237.jpg,41858.81
image_1238.jpg,30531.23
image_1239.jpg,76.99
image_1240.jpg,7048.29
image_1241.jpg,77.84
image_1242.jpg,27383.9
image_1243.jpg,15004.46
image_1244.jpg,2295.58
image_1245.jpg,19726.05
image_1246.jpg,55072.49
image_1247.jpg,535.18
image_1248.jpg,2615.62
image_1249.jpg,1372.44
image_1250.jpg,15812.52
image_1251.jpg,7999.37
image_1252.jpg,51881.88
image_1253.jpg,12501.53
image_1254.jpg,7930.53
image_1255.jpg,16251.66
image_1256.jpg,23941.91
image_1257.jpg,21606.17
image_1258.jpg,11301.92
image_1259.jpg,11876.91
image_1260.jpg,8273.49
image_1261.jpg,331126.06
image_1262.jpg,9323.8
image_1263.jpg,409.59
image_1264.jpg,219.2
image_1265.jpg,79203.87
image_1266.jpg,57240.22
image_1267.jpg,3729.64
image_1268.jpg,28230.6
image_1269.jpg,173.56
image_1270.jpg,5497.96
image_1271.jpg,7542.94
image_1272.jpg,16881.5
image_1273.jpg,217395.61
image_1274.jpg,31824.5
image_1275.jpg,951.81
image_1276.jpg,92404.87
image_1277.jpg,4354.29
image_1278.jpg,55697.69
image_1279.jpg,15478.55
image_1280.jpg,20344.92
image_1281.jpg,12774.14
image_1282.jpg,7067.89
image_1283.jpg,53624.01
image_1284.jpg,1463.34
image_1285.jpg,3205.27
image_1286.jpg,1226.78
image_1287.jpg,2139.79
image_1288.jpg,66899.16
image_1289.jpg,13059.99
image_1290.jpg,34888.27
image_1291.jpg,55217.89
image_1292.jpg,389.56
image_1293.jpg,14830.32
image_1294.jpg,3776.47
image_1295.jpg,58567.17
image_1296.jpg,12348.65
image_1297.jpg,20180.89
image_1298.jpg,99.96
image_1299.jpg,21726.78
image_1300.jpg,6542.19
image_1301.jpg,78258.37
image_1302.jpg,81.25
image_1303.jpg,72.81
image_1304.jpg,2829.73
image_1305.jpg,6927.62
image_1306.jpg,2712.57
image_1307.jpg,12907.42
image_1308.jpg,70.3
image_1309.jpg,44047.19
image_1310.jpg,15524.21
image_1311.jpg,7986.89
image_1312.jpg,19676.31
image_1313.jpg,156698.55
image_1314.jpg,75.76
image_1315.jpg,56856.71
image_1316.jpg,74.75
image_1317.jpg,4260.7
image_1318.jpg,48851.14
image_1319.jpg,83.39
image_1320.jpg,18457.53
image_1321.jpg,151.44
image_1322.jpg,49693.19
image_1323.jpg,77.62
image_1324.jpg,4542.58
image_1325.jpg,70.36
image_1326.jpg,107886.82
image_1327.jpg,7982.33
image_1328.jpg,2854.05
image_1329.jpg,12909.57
image_1330.jpg,438.1
image_1331.jpg,9211.81
image_1332.jpg,53495.84
image_1333.jpg,27856.55
image_1334.jpg,91713.77
image_1335.jpg,8293.36
image_1336.jpg,8857.5
image_1337.jpg,167.54
image_1338.jpg,163812.86
image_1339.jpg,1084.02
image_1340.jpg,268.05
image_1341.jpg,83097.49
image_1342.jpg,4266.62
image_1343.jpg,74.51
image_1344.jpg,8366.68
image_1345.jpg,81665.98
image_1346.jpg,285442.65
image_1347.jpg,71746.24
image_1348.jpg,1042.06
image_1349.jpg,1471.91
image_1350.jpg,7155.66
image_1351.jpg,195.38
image_1352.jpg,4019.05
image_1353.jpg,1403.94
image_1354.jpg,95.74
image_1355.jpg,11126.14
image_1356.jpg,308150.73
image_1357.jpg,143.28
image_1358.jpg,63290.23
image_1359.jpg,6517.83
image_1360.jpg,78898.82
